tx_price,sqft,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,median_school,num_schools,tx_year
438111,3188,43,7,2,1,30,5,29,36,44,72,42,567,3,3,2003
334000,3272,1,0,2,0,1,1,0,3,40,99,77,532,8,3,1998
761500,3280,63,7,9,9,38,12,33,48,45,80,75,654,4,3,2009
394000,3298,14,1,0,1,16,0,8,5,32,94,62,484,8,1,2012
675000,3315,45,7,2,4,39,4,25,18,39,62,81,671,5,3,2009
240800,3329,34,5,3,3,38,2,35,8,38,78,51,591,6,3,1995
307000,3390,16,4,0,3,14,1,13,7,30,88,34,451,4,3,2002
522802,3535,36,7,2,0,29,5,27,32,44,72,42,616,3,3,2004
545500,3605,18,4,0,3,15,0,18,7,45,84,81,1135,8,3,2002
465000,3691,0,0,0,0,0,0,2,1,37,74,84,616,8,3,2010
385000,3737,2,1,1,0,6,1,4,1,35,85,39,423,7,3,2010
442930,3742,89,4,11,18,231,4,87,26,41,88,81,860,8,3,1997
550000,3750,55,8,8,8,81,10,55,18,45,82,80,811,9,3,2004
407000,3810,22,4,0,1,9,3,6,2,47,87,67,770,3,3,2013
372400,3835,1,0,0,0,1,0,0,0,42,89,83,799,9,3,1996
678000,3868,1,0,0,0,1,0,1,1,43,95,77,573,8,2,2013
404816,3902,0,0,0,0,1,0,1,2,42,84,58,423,5.5,2,2010
255000,4001,30,3,1,2,16,2,17,35,30,82,62,580,7,3,1997
795000,4016,9,0,2,2,7,1,16,3,32,91,65,676,8,3,2007
585000,4017,2,0,1,0,2,0,4,4,33,89,60,489,8.5,2,2008
450000,4048,32,4,4,7,54,0,33,7,64,46,59,458,7,3,2013
740000,4050,47,8,3,3,40,5,31,18,44,71,63,664,6,3,2013
705000,4072,7,2,1,1,4,0,3,6,36,90,71,708,6,3,2015
299900,4077,14,1,1,2,8,2,15,13,36,88,65,600,8,3,2000
356400,4165,32,4,4,7,54,0,33,7,64,46,59,467,7,3,2002
499977,4216,2,0,1,0,3,0,3,1,36,93,37,462,9,1,2009
650000,4273,0,0,0,0,0,0,0,1,42,90,74,556,7,3,2007
636005,4305,40,6,4,3,40,3,12,20,41,80,71,717,5,3,2002
417925,4398,60,3,6,5,45,5,67,23,51,88,71,631,7,3,1999
310000,4414,2,0,0,0,5,0,0,4,44,94,66,614,7,3,1997
343912,4418,5,1,1,0,5,0,6,6,69,47,53,475,8,3,1999
689900,4454,7,0,2,1,5,1,5,2,34,73,73,541,8,3,2005
540000,4472,20,4,2,8,33,2,40,19,37,80,86,901,9,3,2002
579480,4484,0,0,0,0,1,1,1,2,36,69,51,438,6,3,2005
690000,4512,21,4,1,5,15,1,18,10,37,97,79,974,8,3,2002
507500,4515,0,0,0,0,0,0,0,2,45,84,81,901,9,3,1998
397995,4613,4,1,0,0,1,0,5,5,29,88,73,519,8,1,2002
575000,4630,15,1,1,1,24,1,9,4,45,89,61,672,7,1,2002
395000,4674,13,3,2,5,19,1,22,12,36,47,83,1188,9,3,2014
443105,4722,1,0,0,0,9,3,4,2,41,86,79,654,9,3,2001
600000,4729,31,1,4,5,33,0,10,3,36,61,64,557,7,3,2013
420000,4729,20,2,1,1,18,0,12,5,33,73,45,466,8.5,2,2008
461155,4781,9,1,0,0,6,2,4,3,32,94,62,483,8,1,2009
690000,4815,6,1,1,1,3,2,5,3,40,88,65,555,7.5,2,2013
525000,4868,0,0,0,0,5,0,0,2,47,89,66,682,7,3,2001
713250,4910,7,1,1,1,10,0,7,7,34,93,72,654,8.5,2,2005
470000,4975,18,3,1,3,18,0,14,9,33,90,39,483,6,3,2004
710000,5117,0,0,0,0,3,1,0,3,45,92,84,737,6,3,2008
757000,5141,7,2,1,1,5,0,3,7,36,90,71,751,6,3,2012
540000,5172,1,0,2,0,2,1,0,3,40,99,77,643,8,3,2000
479220,5241,9,1,1,1,12,1,3,6,49,82,68,892,8,2,1996
702325,5243,11,1,3,1,14,4,7,8,33,100,83,679,8,3,2005
570000,5471,0,0,0,0,4,0,0,2,43,86,65,660,8,3,2010
290000,5740,54,3,6,4,33,3,33,10,36,90,50,655,7,3,1994
300000,5800,1,0,0,0,2,0,1,2,47,81,79,1799,6,3,2000
575000,5920,5,1,2,2,5,0,15,12,44,76,78,1015,7,3,1998
561875,5924,0,1,0,0,2,0,2,3,33,100,73,612,8,3,2002
555000,5941,16,1,2,4,14,1,14,9,32,90,77,776,7,3,2009
730000,6022,16,1,2,4,14,0,14,8,34,86,71,804,7,3,2003
728585,6050,0,0,0,0,1,0,0,1,36,81,49,731,7,3,2004
640000,6078,2,0,0,0,0,0,1,1,33,55,47,638,5,2,2013
750000,7677,0,0,0,0,0,0,0,1,36,81,49,713,7,3,2008
630000,2720,2,0,0,0,12,0,0,4,47,89,66,540,7,3,2004
423000,2875,6,0,1,0,12,0,3,1,34,87,76,446,6,3,2010
511275,3325,7,0,1,0,7,3,0,2,32,88,45,467,5,3,2007
680000,3814,3,0,0,0,11,1,2,5,42,77,50,819,6,3,2015
320890,4199,23,3,4,6,50,0,28,7,64,46,59,489,7,3,2001
740000,4687,37,6,5,4,44,1,39,12,38,78,51,784,6,3,2015
775000,6220,0,0,0,0,0,0,0,1,42,84,38,678,8,3,2007
256500,2696,0,0,1,0,6,0,5,10,37,85,53,462,7,3,1995
540000,4418,70,6,9,14,122,2,43,17,29,75,45,868,8,3,2005
674691,7000,0,0,0,0,0,0,0,1,33,100,73,749,8,3,2002
200000,1008,44,9,2,6,32,8,26,25,49,48,52,250,5,3,2016
535000,1256,1,0,0,0,2,0,1,4,40,86,74,467,6,3,2006
570000,2600,136,21,13,20,125,5,52,41,37,52,83,729,9,3,2003
385545,2800,0,0,0,0,2,3,1,6,34,54,72,737,9,3,1998
750000,3084,0,0,0,0,0,0,0,0,42,94,64,737,8,1,2003
525000,6088,137,12,31,26,186,16,73,46,48,54,89,1332,6,3,1996
309000,1008,10,6,1,0,17,2,17,4,40,88,71,368,3,3,2002
400250,1244,27,2,1,2,26,0,12,10,42,74,67,504,9,3,2003
207000,1850,1,0,0,0,3,0,3,5,38,86,73,425,9,3,1999
239000,1965,69,9,8,9,97,10,90,23,45,82,80,815,9,3,1998
245000,1976,30,5,2,5,21,1,11,6,44,79,47,389,4,3,2009
280000,2000,7,2,0,0,9,1,6,10,45,82,51,348,5,3,2009
261105,2082,4,2,1,0,10,2,3,3,42,90,88,606,6,3,1999
395000,2120,3,0,0,0,5,0,1,6,42,87,92,491,10,3,2009
467500,2240,38,8,4,4,24,0,21,8,38,63,46,450,6,3,2012
309000,2264,44,7,6,8,62,9,38,36,44,83,81,601,4,3,1996
370000,2326,10,1,0,1,45,0,3,11,36,53,56,446,5,3,2013
230000,2400,1,0,0,0,2,0,1,1,47,81,79,508,6,3,1998
223000,2644,21,5,2,1,17,1,13,9,41,80,82,504,8,3,1997
792000,2854,0,0,0,0,1,1,1,3,46,80,86,654,6,3,2015
269900,2868,0,0,0,0,2,1,0,5,37,79,75,430,5,3,2000
529000,3134,22,6,2,2,22,3,15,14,41,80,71,483,5,3,2011
490000,3312,56,4,7,10,73,10,29,24,45,65,76,545,5,3,2004
258790,3821,37,6,5,4,44,1,39,12,38,78,51,600,6,3,1993
430000,1209,7,2,0,1,14,0,9,8,40,76,64,393,4,3,2007
469500,1242,13,3,0,0,11,1,5,6,42,77,50,359,6,3,2005
477500,1365,60,10,4,7,62,5,42,32,39,86,81,575,9,3,2010
509000,1388,6,3,0,1,12,1,4,3,43,82,76,483,8,3,2009
410000,1506,81,11,10,7,90,4,53,20,44,73,57,569,5,3,2015
500000,1506,32,9,2,1,23,2,22,7,34,76,43,450,3,3,2004
300000,1512,25,7,4,5,32,1,16,8,36,89,29,299,4,3,2013
515000,1568,23,0,4,2,15,2,13,11,43,70,52,508,3.5,2,2015
295000,1601,0,0,0,0,1,0,0,0,42,89,83,655,9,3,1996
305000,1718,23,6,1,0,13,1,17,7,33,87,44,358,2,3,2010
450000,1764,6,1,0,1,7,0,12,6,36,92,76,487,7,2,2004
200000,1792,24,4,2,2,17,4,20,12,41,81,48,410,4,3,2010
450000,1798,21,5,2,1,17,0,14,8,41,80,82,385,8,3,2007
272000,1800,21,4,1,0,9,0,20,5,29,88,28,363,5,2,2008
231840,1877,0,0,0,0,4,0,0,8,48,74,76,512,3,3,2011
235000,1908,91,6,16,11,74,3,46,19,41,75,56,487,5,3,1996
450000,1948,15,1,1,1,23,3,9,6,45,83,80,520,7,1,2008
482000,1966,20,5,2,1,21,1,11,7,44,77,56,422,9,3,2004
494000,2048,8,2,0,2,10,2,4,9,40,68,63,430,5,3,2004
445000,2089,34,11,2,1,26,1,26,5,34,78,32,391,3,3,2015
440000,2134,7,1,0,2,5,1,3,3,35,90,51,532,6,3,2016
257000,2144,80,12,10,5,85,4,52,19,44,73,57,515,4,3,2012
279000,2249,26,3,1,5,30,0,14,9,39,86,71,489,8,1,1999
558500,2268,1,0,0,0,1,1,0,2,42,93,83,733,10,3,2003
265000,2275,47,6,5,4,61,1,43,12,29,69,50,416,3,3,2010
543000,2282,0,0,0,0,0,1,0,2,43,89,87,655,9,3,2003
799000,2282,0,0,0,0,1,1,0,2,43,89,87,696,9,3,2011
717900,2334,0,0,0,0,2,0,1,0,45,90,82,557,7.5,2,2005
368095,2346,10,1,0,0,9,0,4,3,28,90,62,396,8,2,2013
332815,2347,4,1,0,0,1,0,5,5,36,70,39,334,8,1,2004
388000,2464,8,2,1,2,25,1,8,9,45,74,31,450,4,3,2010
778500,2530,24,1,2,3,8,1,9,7,30,85,64,532,8,3,2005
275000,2637,11,2,0,1,13,0,15,5,45,84,81,644,9,3,1993
450000,2640,14,2,0,1,7,2,5,3,37,69,36,378,6,3,2006
336500,2700,28,2,4,3,21,5,25,14,43,94,77,762,10,3,1994
665000,2704,26,4,0,3,37,6,11,14,31,62,53,635,9,3,2004
300000,2792,16,3,1,1,11,1,7,5,32,57,75,491,4.5,2,2000
578000,2810,0,0,0,0,1,0,0,2,51,94,85,655,8,3,2011
430965,2835,35,4,2,5,16,1,19,8,36,66,73,581,8,3,2001
349900,2868,61,4,4,7,54,6,46,26,51,88,71,629,7,3,1995
279000,2876,6,0,0,2,4,0,0,4,44,88,88,598,9,3,1997
701900,2913,17,1,0,1,18,0,36,5,48,88,78,631,9,3,2013
628000,2920,1,0,1,0,2,0,1,4,47,81,79,532,6,3,2005
440000,2944,10,2,1,1,4,0,4,3,37,86,53,504,6,3,2008
410000,2961,4,0,1,0,8,3,3,4,46,80,86,676,6,3,2002
224950,2990,6,0,0,0,0,0,3,5,39,54,50,506,3,3,2000
524900,3022,32,3,2,1,24,1,15,11,44,77,53,489,8.5,2,2009
486460,3060,21,1,4,1,12,1,9,9,42,80,63,450,6,2,2009
315000,3064,6,1,0,1,3,0,6,1,45,90,82,600,7.5,2,1999
257000,3100,75,6,3,8,74,4,24,25,36,61,61,626,8,3,1995
225000,3110,0,0,1,0,0,0,1,1,32,91,65,446,8,3,1999
275000,3120,6,1,0,0,4,0,5,2,46,92,47,396,6,3,2014
387000,3132,31,2,6,4,14,2,20,17,32,82,92,533,9,3,2003
724900,3136,0,0,0,0,2,1,1,3,40,86,74,614,6,3,2014
349000,3158,7,0,1,0,10,0,3,5,32,78,45,525,3,3,2009
520510,3247,5,0,1,0,6,1,2,0,36,90,65,495,8,3,2003
525000,3300,11,1,0,0,6,0,5,7,34,88,36,378,8,2,2005
793260,3314,4,1,0,0,8,3,2,1,47,80,81,696,4,3,2012
465000,3337,0,0,1,0,5,0,1,1,33,98,83,572,8,2,2009
591000,3348,70,14,5,5,88,3,22,16,43,73,41,688,3,3,2008
265000,3351,8,1,0,2,5,1,5,5,33,71,65,463,6,3,1999
517000,3379,0,0,0,0,0,0,0,0,46,92,35,439,6,3,2006
345000,3384,1,0,0,0,4,1,1,3,32,85,42,419,6,3,2011
418000,3400,74,10,12,5,33,16,37,37,33,79,55,718,5,3,2014
238000,3400,1,0,1,0,5,0,0,5,48,88,78,758,9,3,1996
614000,3400,4,0,1,1,8,1,1,1,40,99,77,504,8,3,2007
750000,3417,4,1,0,0,8,3,2,1,47,80,81,717,6,3,2014
710000,3421,16,4,0,2,16,2,7,4,39,79,73,724,4,3,2010
480000,3434,19,4,1,2,14,1,10,10,31,77,69,668,7,1,2009
410000,3456,17,2,1,0,41,2,19,9,38,77,43,598,6,3,2002
335000,3544,14,3,1,0,12,0,18,4,39,83,55,390,5,2,2008
350165,3595,26,3,2,6,37,1,21,10,39,85,55,680,8,3,1999
412500,3600,0,0,0,0,0,0,1,3,36,69,51,396,6,3,2015
600000,3602,0,0,0,0,0,0,0,0,43,94,68,568,7,3,2003
626000,3602,7,2,1,1,5,0,3,4,39,81,74,601,6,3,2015
568000,3645,10,2,2,3,21,2,15,7,43,91,86,676,10,3,2003
575000,3668,2,0,1,1,4,0,10,6,43,91,86,614,10,3,2002
485000,3699,4,1,0,0,1,0,5,5,29,88,73,408,8,1,2007
331605,3726,1,1,0,1,4,1,2,0,32,73,40,365,5.5,2,2002
575000,3738,18,13,1,0,35,1,22,5,45,78,68,598,3,3,2014
215351,3774,3,0,0,0,4,1,2,6,35,78,53,461,4,3,1994
542199,3778,5,0,1,0,7,0,2,1,30,100,75,484,8,3,2004
267579,3790,9,1,0,0,8,0,4,3,28,90,62,431,8,2,2000
290000,3792,24,2,4,3,13,3,18,14,30,95,74,577,8,3,1997
379862,3796,0,0,0,0,6,0,0,2,31,80,47,400,6,2,2003
620000,3810,6,3,0,1,5,0,4,8,46,71,62,671,4,3,2010
408900,3838,3,0,1,0,5,1,1,1,34,93,42,440,8,3,2008
293159,3882,20,3,0,3,10,0,12,11,38,80,84,581,7,2,1996
225000,3890,10,3,2,1,17,1,18,9,49,89,70,453,8,3,1996
700000,3898,10,3,2,1,17,1,18,9,49,89,70,572,8,3,2005
302839,3902,1,0,0,0,3,0,0,9,44,89,87,646,7,3,1996
265000,3939,20,1,5,2,8,1,7,9,33,100,83,639,9,3,1998
640000,3944,63,3,7,7,39,3,27,23,38,77,71,645,7,3,2013
395000,4000,58,5,4,7,79,5,85,24,47,41,78,1004,10,3,1998
291754,4000,12,0,2,2,23,1,10,12,37,97,74,553,7,3,2000
585000,4005,26,5,0,3,39,6,11,14,31,62,53,654,9,3,2004
790000,4047,11,2,0,2,13,1,5,3,37,100,82,654,5,3,2015
392500,4081,0,0,0,0,2,0,0,1,48,90,83,815,10,3,2001
642500,4082,7,2,1,1,5,0,3,4,39,81,74,601,6,3,2007
670000,4092,0,0,0,0,0,0,0,1,42,90,74,561,7,3,2007
650000,4100,7,2,1,1,5,0,3,5,42,85,76,697,6,3,2009
326795,4167,6,1,0,0,3,0,3,0,44,94,78,713,7.5,2,1994
427585,4223,0,0,0,0,1,1,2,0,42,84,58,413,5.5,2,2009
543657,4293,11,1,3,1,15,3,7,5,33,100,83,654,8,3,2010
612080,4300,0,0,0,0,0,0,0,1,45,87,71,549,7,3,2008
588703,4301,0,0,0,0,1,0,0,1,36,81,49,489,7,3,2004
373500,4350,31,6,3,5,33,1,21,15,38,83,48,427,7,3,2011
571600,4368,0,0,0,0,0,0,0,5,49,91,83,1049,8,1,2000
590000,4399,30,2,2,0,42,4,25,13,32,78,76,598,7,3,2012
714000,4461,14,3,1,3,13,3,6,11,46,78,77,630,7,3,2012
524048,4466,8,2,1,0,12,1,4,3,32,97,80,582,7,1,2010
560000,4485,66,12,11,7,85,9,44,26,47,86,42,481,4,3,2006
242940,4489,35,1,2,1,41,4,31,15,32,82,45,606,8,3,1994
443000,4490,5,0,0,1,3,0,6,2,34,84,52,453,5.5,2,2008
500000,4516,0,0,0,0,0,0,1,3,42,84,58,484,5.5,2,2009
800000,4518,34,2,5,8,48,7,30,36,45,81,88,1090,4,3,2003
730000,4581,0,0,0,0,2,0,1,0,45,90,82,659,7.5,2,2006
280000,4602,0,0,0,0,2,0,0,0,39,87,60,489,6,3,1997
715000,4603,2,0,0,0,4,2,2,4,39,74,70,650,9,3,2004
715000,4630,1,0,2,0,1,2,0,2,43,91,82,655,9,3,2009
550000,4681,57,9,4,5,68,2,36,22,40,87,84,1200,9,3,2005
650000,4684,0,0,0,0,0,0,0,0,43,94,68,594,7,3,2013
290875,4686,68,3,7,7,57,3,32,25,38,77,71,582,7,3,1999
549000,4739,0,0,1,0,3,0,3,1,33,98,83,679,8,2,2009
780000,4771,1,0,1,0,1,1,0,3,40,99,77,637,8,3,2012
480496,4873,0,0,0,0,0,0,0,0,34,89,52,533,7,3,2011
429625,4884,5,0,1,0,6,1,2,0,36,90,65,492,8,3,2003
460000,4900,0,0,0,0,1,0,0,0,51,84,59,572,7,3,2000
378500,4900,11,2,0,4,6,2,5,6,49,82,68,729,8,2,1996
399126,4908,0,0,0,0,0,0,1,3,42,84,58,502,5.5,2,2011
565962,4910,0,0,0,0,0,0,1,3,36,69,51,467,6,3,2013
370000,4954,0,0,0,0,2,0,1,0,45,90,82,643,7.5,2,1999
615000,5018,17,2,1,6,20,1,7,4,38,98,86,736,9,3,2003
484395,5050,0,0,0,0,5,0,0,0,30,100,75,528,8,3,2005
700000,5300,5,1,0,0,4,0,4,2,34,93,54,559,8,3,2006
786175,5493,35,2,5,5,42,0,11,7,38,95,64,635,7,3,2004
550000,7216,0,0,0,0,0,1,0,0,37,91,69,897,5,3,1998
355000,1544,18,0,2,3,17,4,10,31,44,84,61,1210,9,3,2000
700000,1847,75,11,10,7,87,5,52,36,36,81,80,1416,9,3,2015
630000,1915,35,6,4,10,35,3,20,13,45,96,72,614,9,3,2010
405600,1916,2,0,1,0,3,0,3,1,31,82,65,339,8,2,2007
720000,2114,17,5,1,2,16,1,8,6,36,86,50,623,4,3,2015
597100,2162,15,1,1,1,26,2,9,8,48,91,81,541,7,1,2014
367000,2302,19,3,1,0,8,0,13,2,28,83,39,285,5.5,2,2015
480000,2379,15,1,1,1,19,1,9,3,51,90,81,564,8,3,2012
635000,2700,136,18,14,17,116,5,57,31,37,75,50,564,3,3,2014
590000,2743,10,1,0,0,2,0,2,7,48,74,76,564,3,3,2012
385000,2821,0,0,0,0,0,0,1,3,36,69,51,386,6,3,2011
499000,3000,202,11,40,26,132,11,84,75,29,49,93,936,7,3,2001
660000,3044,0,0,0,0,0,0,0,1,49,85,87,1061,10,3,2000
703000,3046,34,2,6,5,32,0,16,6,44,89,46,639,5,3,2013
265000,3060,10,4,0,2,15,1,17,8,42,92,74,524,8,3,1997
465000,3060,7,0,1,0,10,0,3,3,32,78,45,608,3,3,2004
782000,3144,5,2,0,1,10,0,5,5,40,69,84,786,5,3,2004
630765,3172,0,0,0,0,0,0,1,4,36,69,51,383,6,3,2006
620375,3185,2,0,1,0,3,0,3,1,33,92,64,396,8.5,2,2006
292000,3244,2,1,0,0,5,2,0,6,45,96,72,594,9,3,1996
550000,3250,64,6,4,7,30,3,33,14,33,62,51,548,8,3,2008
550000,3256,9,1,1,1,5,1,6,3,34,91,59,532,7,2,2009
700000,3320,52,13,4,7,44,2,34,11,35,80,87,696,4,3,2006
498900,3366,91,5,11,16,165,4,68,21,41,88,81,729,8,3,2010
502000,3380,0,0,0,0,0,0,0,4,49,85,87,1053,10,3,1995
653888,3500,61,5,4,7,78,5,88,25,44,87,92,1228,9,3,2005
680000,3525,20,1,1,6,107,3,17,3,35,69,80,655,9,3,2011
525000,3560,7,0,2,1,5,1,9,2,32,91,65,495,8,3,2010
655000,3587,139,9,18,24,111,6,65,60,32,93,100,1007,9,3,2015
715000,3705,21,5,2,1,16,0,11,11,39,70,52,646,8,3,2009
335450,3732,1,0,0,0,3,0,0,6,44,89,87,659,7,3,1998
639900,3766,0,0,0,0,0,0,0,0,35,97,73,516,7,3,2013
789000,3809,7,2,1,1,5,0,3,5,42,85,76,809,6,3,2015
300000,3959,38,2,1,4,33,4,18,23,43,61,86,614,6,3,2012
602504,3965,6,2,0,0,1,0,4,2,33,55,47,550,4.5,2,2014
401403,3967,42,7,2,1,34,5,29,37,44,72,42,582,3,3,2002
770000,3984,52,13,4,7,46,2,37,12,35,80,87,711,4,3,2005
360000,3992,1,0,0,0,3,0,1,3,32,85,42,409,6,3,2011
468309,4026,0,0,0,0,0,0,0,0,34,89,52,533,7,3,2011
483140,4057,28,1,2,3,44,0,11,7,30,97,55,615,7,3,2004
495000,4129,2,0,0,0,0,1,0,1,32,89,87,860,10,3,1996
615000,4153,18,2,1,6,18,1,7,4,40,87,63,646,9,3,2004
350300,4194,0,0,0,0,0,2,1,2,29,88,73,502,8,2,2001
497415,4211,0,0,0,0,1,0,0,3,40,91,71,598,9,3,2002
475000,4214,0,0,0,0,0,0,0,3,44,88,69,1057,10,3,1993
433000,4235,1,0,0,2,1,3,3,6,39,83,41,433,7.5,2,2012
399000,4240,7,2,0,1,4,1,6,3,42,97,79,696,9,3,1997
350000,4252,47,7,2,5,25,1,17,7,33,46,63,739,4,3,2003
404000,4254,6,0,0,0,0,0,3,5,39,54,50,665,3,3,2011
400000,4351,75,8,9,4,88,3,51,19,31,87,48,501,7,3,2012
681000,4362,20,1,5,2,8,1,7,10,32,82,92,679,9,3,2015
433680,4389,41,8,4,5,37,1,23,17,34,79,31,500,4,3,2013
270774,4394,7,0,1,0,8,0,3,5,39,54,50,671,3,3,2000
280000,4400,1,0,0,0,2,0,0,5,42,87,92,676,10,3,1998
680000,4424,1,0,0,1,0,0,0,4,51,94,85,1065,9,3,2015
550000,4440,1,0,0,0,2,0,2,2,53,93,93,983,10,3,1998
528000,4444,11,3,1,1,5,0,5,4,26,87,43,483,6,3,2011
492200,4448,0,0,0,0,0,0,1,3,36,69,51,431,6,3,2008
421770,4520,81,14,5,5,49,0,38,21,42,65,65,737,5,3,1999
749990,4563,13,2,1,1,10,2,8,17,56,58,54,721,5,3,2012
670000,4607,72,6,9,13,128,1,71,21,40,72,86,819,9,3,2003
463003,4659,0,0,0,0,1,0,1,0,44,100,84,713,7.5,2,2000
617000,4672,0,0,0,0,4,0,0,2,47,89,66,646,7,3,2012
550000,4693,11,2,1,1,16,1,4,8,41,76,56,860,6,3,2005
352790,4700,23,2,2,4,29,1,22,5,39,85,55,672,8,3,1995
329000,4720,1,0,2,0,2,1,0,3,40,99,77,614,8,3,1999
689900,4729,31,1,4,4,30,0,7,3,36,61,64,590,7,3,2007
471200,4786,6,1,1,1,5,3,4,5,35,94,75,484,8,3,2014
675000,4792,152,9,25,26,110,10,64,72,40,41,90,899,9,3,2005
714000,4792,26,2,4,3,13,2,18,14,30,95,74,675,8,3,2006
692914,4872,18,2,1,2,27,2,27,7,38,77,43,655,6,3,2013
575000,4902,5,0,1,1,8,0,2,0,45,73,77,675,8,3,2009
490746,4944,0,0,0,0,0,1,0,1,43,86,50,506,6,3,2002
690550,5000,1,0,0,0,1,0,0,0,42,89,83,979,9,3,2000
400000,5003,45,5,4,6,77,7,73,19,41,80,78,1217,9,3,2012
639283,5018,4,0,0,0,8,2,1,2,35,85,39,480,7,3,2006
500369,5024,4,0,0,2,3,0,0,3,44,88,88,914,7,3,1995
708000,5035,17,0,2,3,17,4,9,27,44,84,61,1223,9,3,2015
526104,5061,1,0,0,0,2,0,1,0,38,83,60,598,8,3,2002
508000,5077,0,0,0,0,0,0,0,0,34,89,52,582,7,3,2011
644900,5107,1,0,0,0,2,0,0,1,30,94,84,668,7,3,2004
735000,5142,20,1,5,2,8,1,7,10,32,82,92,669,9,3,2006
745000,5149,0,0,0,0,1,1,0,0,46,92,35,678,8,3,2013
670542,5244,9,1,0,0,6,2,4,2,41,67,24,608,6.5,2,2013
575000,5249,63,3,7,7,39,3,27,24,38,77,71,644,7,3,2011
751677,5260,0,0,0,0,2,0,0,3,42,87,92,1024,10,3,1999
640000,5300,32,6,4,6,39,6,21,37,39,66,80,1220,9,3,2013
427950,5354,1,0,0,0,3,0,0,8,47,51,77,758,7,3,1996
692353,5365,15,1,1,1,26,2,11,9,48,91,81,881,7,1,2002
655600,5370,0,0,0,0,0,1,0,0,47,93,81,1049,9,3,2012
750000,5480,1,0,1,0,8,1,1,4,52,72,28,819,4,2,2008
570000,5480,5,0,0,0,6,1,3,9,38,70,89,1147,10,3,2011
444788,5600,3,0,0,0,3,0,1,2,45,99,82,892,10,3,1996
365000,5654,36,5,3,2,38,1,19,4,44,72,42,799,4,3,2007
649415,5708,0,0,0,0,0,0,2,1,37,74,84,766,8,3,2012
438000,5742,2,0,0,0,11,0,0,3,47,89,66,769,7,3,1998
650000,5809,4,0,1,0,4,0,5,8,37,64,55,727,7,3,2004
575000,5933,0,0,0,0,0,0,0,0,42,84,38,668,8,3,2010
709233,5950,25,2,6,2,11,2,17,12,32,82,92,771,9,3,2007
760825,5956,14,3,1,3,10,0,12,8,33,98,83,920,8.5,2,2005
507175,6000,11,0,4,1,4,0,3,8,32,82,92,742,9,3,2001
751000,6025,9,0,0,0,9,3,4,12,44,92,81,1292,9,3,2015
690000,6096,0,0,0,0,2,0,0,1,48,82,76,1310,10,3,1996
649900,6127,0,0,0,0,1,0,1,0,45,89,72,881,5.5,2,2003
750000,6243,1,1,0,0,0,0,0,0,43,89,51,704,8,3,2012
785000,6464,51,4,3,5,64,3,58,18,41,94,96,1433,10,3,2014
279875,6468,0,0,0,0,2,4,0,15,22,77,83,1509,9,3,1995
698733,6518,0,0,0,0,0,1,0,1,46,76,87,1053,10,3,1994
629513,6584,0,0,0,0,0,1,0,1,49,78,72,790,6,3,2002
660743,6662,8,2,0,2,12,0,5,6,44,89,87,1065,10,3,1999
700000,6946,15,1,2,2,11,2,8,6,40,84,74,700,7,3,2014
765000,7001,14,3,1,3,10,0,12,8,33,98,83,824,8.5,2,2008
535000,1365,30,2,2,2,41,3,22,25,46,75,66,1209,10,3,2015
439000,3320,4,1,1,0,8,3,2,1,50,69,81,737,6,3,2013
488085,3696,2,0,1,0,2,0,3,1,33,92,64,550,9,1,2009
706095,3720,12,10,1,0,22,0,21,6,37,82,63,614,3,3,2004
215000,4053,71,7,6,9,87,4,32,31,42,74,67,696,9,3,1999
700000,4189,0,0,0,0,1,0,0,0,41,67,24,660,8,3,2010
460000,4313,6,1,0,1,8,1,7,6,46,83,87,1127,10,3,1999
800000,4600,1,0,0,0,2,0,1,4,40,86,74,799,6,3,2010
798000,4632,58,6,7,11,95,4,34,25,42,76,64,938,8,3,2010
755000,4658,15,2,0,1,17,4,7,17,47,80,91,936,9,3,2002
350000,5000,22,0,4,3,19,2,14,21,37,90,74,963,10,3,2003
535000,5262,23,2,2,2,26,2,15,9,29,81,41,506,9,1,2013
771760,5270,0,0,0,0,1,0,1,3,42,84,58,506,5.5,2,2006
720000,5368,4,1,2,2,4,0,15,6,48,90,83,1024,10,3,1996
600000,5410,32,6,4,6,40,6,23,39,39,66,80,1141,9,3,2014
590000,5621,42,4,2,3,48,1,17,17,42,74,67,1295,9,3,2006
576475,5810,13,2,0,1,17,0,18,6,35,70,73,897,8,3,2002
320000,5984,42,5,4,7,35,3,30,11,37,70,62,1057,5,3,2013
665500,6133,34,1,7,4,39,5,25,32,39,78,74,1256,9,3,2014
231000,6346,45,7,2,4,25,1,18,7,33,46,63,799,4,3,2010
743500,6357,3,0,0,0,4,0,1,2,35,91,85,1127,10,3,1998
535000,6438,57,7,4,9,88,9,82,26,33,74,80,1106,9,3,2012
765000,6508,0,0,0,0,1,0,0,1,37,74,84,868,7,3,2009
280000,6542,1,0,1,0,1,1,0,4,44,100,72,860,8,3,2010
691331,6966,0,0,0,0,1,0,0,1,46,93,65,860,8,3,1999
649000,7034,1,0,0,0,2,0,0,4,42,87,92,1146,10,3,2005
569000,7165,9,1,1,1,11,1,3,6,49,82,68,1024,8,2,1994
370000,7578,0,0,0,0,1,0,0,2,47,92,84,1045,9,3,2004
